participant,filename,video_path,raw_gloss,gloss,source,split,class_idx
P51,17784184622601784-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\17784184622601784-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P22,2620084534523188-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2620084534523188-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P42,2980899568074442-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2980899568074442-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P18,0038040011857258804-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\0038040011857258804-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P33,4604443889575818-TECHNOLOGY.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4604443889575818-TECHNOLOGY.mp4,TECHNOLOGY,TECHNOLOGY,asl_citizen,train,2100
P48,3841038781632844-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3841038781632844-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P21,9796233328394655-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9796233328394655-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P47,5911017231962736-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5911017231962736-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P26,7200295286962408-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7200295286962408-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P27,9500956805712542-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9500956805712542-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P31,9027212901779123-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9027212901779123-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P22,4769036378522591-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4769036378522591-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P47,057014535981876335-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\057014535981876335-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P11,7381869746321725-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7381869746321725-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P40,04741019736154661-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\04741019736154661-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P16,14897735432147807-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\14897735432147807-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P39,8244141312281938-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8244141312281938-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P50,9641318775336816-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9641318775336816-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P30,14437908262626498-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\14437908262626498-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P11,32745576020608946-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\32745576020608946-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P18,841692310641426-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\841692310641426-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P40,9446810437070399-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9446810437070399-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P37,9592871296404402-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9592871296404402-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P49,8537052945547638-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8537052945547638-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P43,9625286045234158-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9625286045234158-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P15,8435615186457843-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8435615186457843-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P49,6852032624784132-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6852032624784132-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P6,16452235352261413-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\16452235352261413-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P17,27453564984077805-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\27453564984077805-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P42,15748326978076665-TEENAGER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\15748326978076665-TEENAGER.mp4,TEENAGER,TEENAGER,asl_citizen,train,2101
P52,40661092120875475-seedTEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\40661092120875475-seedTEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P21,5277295186936042-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5277295186936042-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P47,9153821613785136-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9153821613785136-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P15,11578580230387026-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\11578580230387026-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P23,2450323968692938-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2450323968692938-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P35,9957723610937819-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9957723610937819-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P26,11281056039174198-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\11281056039174198-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P33,03952845972898178-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\03952845972898178-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P9,1942358552365009-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\1942358552365009-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P27,9054349058419979-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9054349058419979-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P40,8006343369425069-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8006343369425069-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P2,3599490565839414-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3599490565839414-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
31,57205.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57205.mp4,teeth,TEETH,wlasl,train,2102
13,57206.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57206.mp4,teeth,TEETH,wlasl,train,2102
P16,19404242877105515-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\19404242877105515-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P11,9111184393348286-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9111184393348286-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P31,16581300472849425-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\16581300472849425-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P43,48435002857753817-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\48435002857753817-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P37,5657465687795697-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5657465687795697-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P49,0814346049996546-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\0814346049996546-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P36,12944063047327603-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\12944063047327603-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P48,29493606985510623-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\29493606985510623-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P42,6576791015381793-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6576791015381793-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P22,5533946066654993-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5533946066654993-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
11,57208.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57208.mp4,teeth,TEETH,wlasl,train,2102
12,57211.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57211.mp4,teeth,TEETH,wlasl,train,2102
P6,8635791768351408-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8635791768351408-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
P50,6259027725722999-TEETH.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6259027725722999-TEETH.mp4,TEETH,TEETH,asl_citizen,train,2102
11,57287.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57287.mp4,tell,TELL,wlasl,train,2103
11,57284.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57284.mp4,tell,TELL,wlasl,train,2103
11,57283.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57283.mp4,tell,TELL,wlasl,train,2103
11,57285.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57285.mp4,tell,TELL,wlasl,train,2103
P2,03799834629318344-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\03799834629318344-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P11,33746486664369946-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\33746486664369946-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P9,3823509508410865-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3823509508410865-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P42,5118902560831018-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5118902560831018-TELL.mp4,TELL,TELL,asl_citizen,train,2103
13,57278.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57278.mp4,tell,TELL,wlasl,train,2103
P50,6851460951757296-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6851460951757296-TELL.mp4,TELL,TELL,asl_citizen,train,2103
11,57282.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57282.mp4,tell,TELL,wlasl,train,2103
P29,43522383341418003-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\43522383341418003-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P51,9662843888411099-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9662843888411099-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P47,5949109292240677-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5949109292240677-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P49,6813710286182664-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6813710286182664-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P27,02205485916234662-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\02205485916234662-TELL.mp4,TELL,TELL,asl_citizen,train,2103
0,57276.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57276.mp4,tell,TELL,wlasl,train,2103
P26,7980791622967522-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7980791622967522-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P40,051465824178710706-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\051465824178710706-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P18,41922372703553545-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\41922372703553545-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P16,3377761068886662-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3377761068886662-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P33,22047412457689952-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\22047412457689952-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P43,682290148919185-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\682290148919185-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P6,2251508961669051-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2251508961669051-TELL.mp4,TELL,TELL,asl_citizen,train,2103
6,57277.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\57277.mp4,tell,TELL,wlasl,train,2103
P37,9546720188783062-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9546720188783062-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P15,22517045161179094-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\22517045161179094-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P22,6954996399612601-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6954996399612601-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P36,9517356256695517-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9517356256695517-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P48,1173534189335208-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\1173534189335208-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P39,030859863529683285-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\030859863529683285-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P15,587281120326582-TELL.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\587281120326582-TELL.mp4,TELL,TELL,asl_citizen,train,2103
P48,015866498583673838-TEMPER BLOW UP.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\015866498583673838-TEMPER BLOW UP.mp4,TEMPERBLOWUP,TEMPERBLOWUP,asl_citizen,train,2104
P12,3126678674115193-TEMPER BLOW UP.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3126678674115193-TEMPER BLOW UP.mp4,TEMPERBLOWUP,TEMPERBLOWUP,asl_citizen,train,2104
P18,24128539704086105-TEMPER BLOW UP.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\24128539704086105-TEMPER BLOW UP.mp4,TEMPERBLOWUP,TEMPERBLOWUP,asl_citizen,train,2104
P39,8011042460366447-TEMPER BLOW UP.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8011042460366447-TEMPER BLOW UP.mp4,TEMPERBLOWUP,TEMPERBLOWUP,asl_citizen,train,2104
P30,2173968544792364-TEMPER BLOW UP.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2173968544792364-TEMPER BLOW UP.mp4,TEMPERBLOWUP,TEMPERBLOWUP,asl_citizen,train,2104
P33,2932254380624897-TEMPER BLOW UP.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2932254380624897-TEMPER BLOW UP.mp4,TEMPERBLOWUP,TEMPERBLOWUP,asl_citizen,train,2104
P17,4592030444019892-TEMPER BLOW UP.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4592030444019892-TEMPER BLOW UP.mp4,TEMPERBLOWUP,TEMPERBLOWUP,asl_citizen,train,2104
P47,49273751125371845-TEMPER BLOW UP.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\49273751125371845-TEMPER BLOW UP.mp4,TEMPERBLOWUP,TEMPERBLOWUP,asl_citizen,train,2104
